locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
1275796,North Bay,pm25,5.0,"{'utc': '2023-07-19T15:00:00+00:00', 'local': '2023-07-19T11:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,5.0,"{'utc': '2023-07-19T14:00:00+00:00', 'local': '2023-07-19T10:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,5.0,"{'utc': '2023-07-19T13:00:00+00:00', 'local': '2023-07-19T09:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,6.0,"{'utc': '2023-07-19T12:00:00+00:00', 'local': '2023-07-19T08:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,5.0,"{'utc': '2023-07-19T11:00:00+00:00', 'local': '2023-07-19T07:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-19T10:00:00+00:00', 'local': '2023-07-19T06:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-19T09:00:00+00:00', 'local': '2023-07-19T05:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-19T08:00:00+00:00', 'local': '2023-07-19T04:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-19T07:00:00+00:00', 'local': '2023-07-19T03:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-19T06:00:00+00:00', 'local': '2023-07-19T02:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-19T05:00:00+00:00', 'local': '2023-07-19T01:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-19T04:00:00+00:00', 'local': '2023-07-19T00:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-19T03:00:00+00:00', 'local': '2023-07-18T23:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-19T02:00:00+00:00', 'local': '2023-07-18T22:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-19T01:00:00+00:00', 'local': '2023-07-18T21:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,3.0,"{'utc': '2023-07-19T00:00:00+00:00', 'local': '2023-07-18T20:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,3.0,"{'utc': '2023-07-18T23:00:00+00:00', 'local': '2023-07-18T19:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,3.0,"{'utc': '2023-07-18T22:00:00+00:00', 'local': '2023-07-18T18:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,3.0,"{'utc': '2023-07-18T21:00:00+00:00', 'local': '2023-07-18T17:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,3.0,"{'utc': '2023-07-18T20:00:00+00:00', 'local': '2023-07-18T16:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,3.0,"{'utc': '2023-07-18T19:00:00+00:00', 'local': '2023-07-18T15:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,3.0,"{'utc': '2023-07-18T18:00:00+00:00', 'local': '2023-07-18T14:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,3.0,"{'utc': '2023-07-18T17:00:00+00:00', 'local': '2023-07-18T13:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,3.0,"{'utc': '2023-07-18T16:00:00+00:00', 'local': '2023-07-18T12:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,3.0,"{'utc': '2023-07-18T15:00:00+00:00', 'local': '2023-07-18T11:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,3.0,"{'utc': '2023-07-18T14:00:00+00:00', 'local': '2023-07-18T10:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,3.0,"{'utc': '2023-07-18T13:00:00+00:00', 'local': '2023-07-18T09:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,5.0,"{'utc': '2023-07-18T12:00:00+00:00', 'local': '2023-07-18T08:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,3.0,"{'utc': '2023-07-18T11:00:00+00:00', 'local': '2023-07-18T07:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-18T10:00:00+00:00', 'local': '2023-07-18T06:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-18T09:00:00+00:00', 'local': '2023-07-18T05:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-18T08:00:00+00:00', 'local': '2023-07-18T04:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,5.0,"{'utc': '2023-07-18T07:00:00+00:00', 'local': '2023-07-18T03:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,5.0,"{'utc': '2023-07-18T06:00:00+00:00', 'local': '2023-07-18T02:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,6.0,"{'utc': '2023-07-18T05:00:00+00:00', 'local': '2023-07-18T01:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,6.0,"{'utc': '2023-07-18T04:00:00+00:00', 'local': '2023-07-18T00:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,6.0,"{'utc': '2023-07-18T03:00:00+00:00', 'local': '2023-07-17T23:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,5.0,"{'utc': '2023-07-18T02:00:00+00:00', 'local': '2023-07-17T22:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,5.0,"{'utc': '2023-07-18T01:00:00+00:00', 'local': '2023-07-17T21:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,5.0,"{'utc': '2023-07-18T00:00:00+00:00', 'local': '2023-07-17T20:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-17T23:00:00+00:00', 'local': '2023-07-17T19:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-17T22:00:00+00:00', 'local': '2023-07-17T18:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-17T21:00:00+00:00', 'local': '2023-07-17T17:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,4.0,"{'utc': '2023-07-17T20:00:00+00:00', 'local': '2023-07-17T16:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,5.0,"{'utc': '2023-07-17T19:00:00+00:00', 'local': '2023-07-17T15:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,5.0,"{'utc': '2023-07-17T18:00:00+00:00', 'local': '2023-07-17T14:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,9.0,"{'utc': '2023-07-17T17:00:00+00:00', 'local': '2023-07-17T13:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,16.0,"{'utc': '2023-07-17T15:00:00+00:00', 'local': '2023-07-17T11:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,18.0,"{'utc': '2023-07-17T14:00:00+00:00', 'local': '2023-07-17T10:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,20.0,"{'utc': '2023-07-17T13:00:00+00:00', 'local': '2023-07-17T09:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,20.0,"{'utc': '2023-07-17T12:00:00+00:00', 'local': '2023-07-17T08:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,21.0,"{'utc': '2023-07-17T11:00:00+00:00', 'local': '2023-07-17T07:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,21.0,"{'utc': '2023-07-17T10:00:00+00:00', 'local': '2023-07-17T06:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,24.0,"{'utc': '2023-07-17T09:00:00+00:00', 'local': '2023-07-17T05:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,23.0,"{'utc': '2023-07-17T08:00:00+00:00', 'local': '2023-07-17T04:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,20.0,"{'utc': '2023-07-17T07:00:00+00:00', 'local': '2023-07-17T03:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,23.0,"{'utc': '2023-07-17T06:00:00+00:00', 'local': '2023-07-17T02:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,21.0,"{'utc': '2023-07-17T05:00:00+00:00', 'local': '2023-07-17T01:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,22.0,"{'utc': '2023-07-17T04:00:00+00:00', 'local': '2023-07-17T00:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,21.0,"{'utc': '2023-07-17T03:00:00+00:00', 'local': '2023-07-16T23:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,27.0,"{'utc': '2023-07-17T02:00:00+00:00', 'local': '2023-07-16T22:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,27.0,"{'utc': '2023-07-17T01:00:00+00:00', 'local': '2023-07-16T21:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,28.0,"{'utc': '2023-07-17T00:00:00+00:00', 'local': '2023-07-16T20:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,22.0,"{'utc': '2023-07-16T23:00:00+00:00', 'local': '2023-07-16T19:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,16.0,"{'utc': '2023-07-16T22:00:00+00:00', 'local': '2023-07-16T18:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,10.0,"{'utc': '2023-07-16T21:00:00+00:00', 'local': '2023-07-16T17:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,10.0,"{'utc': '2023-07-16T20:00:00+00:00', 'local': '2023-07-16T16:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,9.0,"{'utc': '2023-07-16T19:00:00+00:00', 'local': '2023-07-16T15:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
1275796,North Bay,pm25,9.0,"{'utc': '2023-07-16T18:00:00+00:00', 'local': '2023-07-16T14:00:00-04:00'}",µg/m³,"{'latitude': 46.323194, 'longitude': -79.449278}",CA,,False,,Governmental Organization,reference grade
